path,title,n_columns,columns_json,coord_columns_json,value_columns_json,unknown_columns_json,header_ok,notes
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_16/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/Bath.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/etype.gslib,variable_from_matlab,1,"[""etype""]","[""etype""]",[],[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/input_all/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/IQD.gslib,variable_from_matlab,1,"[""IQD""]",[],"[""IQD""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/MeanDays.gslib,variable_from_matlab,1,"[""Model""]",[],[],"[""Model""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/Median.gslib,variable_from_matlab,1,"[""Median""]",[],"[""Median""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/scene_1.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/scene_2.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/scene_3.gslib,seasurftemp,8,"[""x"", ""y"", ""z"", ""Median"", ""Bath"", ""StDev"", ""Sim_100"", ""Real""]","[""x"", ""y"", ""z""]","[""Median"", ""StDev""]","[""Bath"", ""Sim_100"", ""Real""]",True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/StDev.gslib,variable_from_matlab,1,"[""StDev""]",[],"[""StDev""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/StDevW.gslib,variable_from_matlab,1,"[""stdweight""]",[],"[""stdweight""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/temp.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_1/alldatacoor.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_1/auxi.gslib,seasurftemp,4,"[""x"", ""y"", ""z"", ""temp""]","[""x"", ""y"", ""z""]","[""temp""]",[],True,
