z,filepath,x_km_min,x_km_max,y_km_min,y_km_max,mean_temp,std_temp,min_temp,max_temp,x_axis_label,y_axis_label,georef_note
71,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z071.png,0.0,54.85438621495274,0.0,52.42951526184871,14.765666007995605,0.12397009879350662,14.46399974822998,14.970000267028809,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
72,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z072.png,0.0,54.85438621495274,0.0,52.42951526184871,14.661347389221191,0.061583053320646286,14.491000175476074,14.881999969482422,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
73,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z073.png,0.0,54.85438621495274,0.0,52.42951526184871,14.709598541259766,0.04749240353703499,14.636361122131348,14.967000007629395,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
74,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z074.png,0.0,54.85438621495274,0.0,52.42951526184871,14.928881645202637,0.0942833200097084,14.656396865844727,15.188963890075684,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
75,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z075.png,0.0,54.85438621495274,0.0,52.42951526184871,15.13162612915039,0.08820677548646927,14.885469436645508,15.294864654541016,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
76,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z076.png,0.0,54.85438621495274,0.0,52.42951526184871,15.26408576965332,0.09461189806461334,15.100234031677246,15.470999717712402,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
77,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z077.png,0.0,54.85438621495274,0.0,52.42951526184871,15.37655258178711,0.07586199045181274,15.174135208129883,15.586207389831543,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
78,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z078.png,0.0,54.85438621495274,0.0,52.42951526184871,15.232144355773926,0.16008535027503967,14.755999565124512,15.48765754699707,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
79,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z079.png,0.0,54.85438621495274,0.0,52.42951526184871,15.101923942565918,0.22155921161174774,14.534000396728516,15.395999908447266,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
80,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z080.png,0.0,54.85438621495274,0.0,52.42951526184871,14.844827651977539,0.20417296886444092,14.441514015197754,15.182000160217285,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
81,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z081.png,0.0,54.85438621495274,0.0,52.42951526184871,14.909485816955566,0.1727696657180786,14.520541191101074,15.244000434875488,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
82,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z082.png,0.0,54.85438621495274,0.0,52.42951526184871,14.92121410369873,0.16244646906852722,14.505000114440918,15.248000144958496,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
83,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z083.png,0.0,54.85438621495274,0.0,52.42951526184871,14.935287475585938,0.17911435663700104,14.428000450134277,15.206000328063965,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
84,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z084.png,0.0,54.85438621495274,0.0,52.42951526184871,14.815406799316406,0.23214368522167206,14.15999984741211,15.123000144958496,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
85,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z085.png,0.0,54.85438621495274,0.0,52.42951526184871,14.612682342529297,0.23011372983455658,13.963000297546387,14.947999954223633,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
86,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z086.png,0.0,54.85438621495274,0.0,52.42951526184871,14.510636329650879,0.19777727127075195,13.946000099182129,14.873000144958496,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
87,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z087.png,0.0,54.85438621495274,0.0,52.42951526184871,14.501206398010254,0.1632242649793625,14.065999984741211,14.817999839782715,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
88,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z088.png,0.0,54.85438621495274,0.0,52.42951526184871,14.551298141479492,0.09944033622741699,14.24899959564209,14.763999938964844,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
89,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z089.png,0.0,54.85438621495274,0.0,52.42951526184871,14.585443496704102,0.11584378778934479,14.339730262756348,14.845000267028809,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
90,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z090.png,0.0,54.85438621495274,0.0,52.42951526184871,14.655579566955566,0.1476515829563141,14.390000343322754,14.907999992370605,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
91,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z091.png,0.0,54.85438621495274,0.0,52.42951526184871,14.745176315307617,0.16243797540664673,14.484270095825195,15.059000015258789,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
92,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z092.png,0.0,54.85438621495274,0.0,52.42951526184871,14.866421699523926,0.16734136641025543,14.468541145324707,15.100000381469727,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
93,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z093.png,0.0,54.85438621495274,0.0,52.42951526184871,15.1143217086792,0.1649363487958908,14.613325119018555,15.276000022888184,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
94,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z094.png,0.0,54.85438621495274,0.0,52.42951526184871,15.205180168151855,0.16166120767593384,14.755352020263672,15.343387603759766,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
95,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z095.png,0.0,54.85438621495274,0.0,52.42951526184871,15.22464656829834,0.15249252319335938,14.772270202636719,15.376640319824219,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
96,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z096.png,0.0,54.85438621495274,0.0,52.42951526184871,15.220771789550781,0.12484677135944366,14.887459754943848,15.38700008392334,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
97,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z097.png,0.0,54.85438621495274,0.0,52.42951526184871,15.417624473571777,0.1274464726448059,15.037864685058594,15.5857572555542,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
98,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z098.png,0.0,54.85438621495274,0.0,52.42951526184871,15.273117065429688,0.09744196385145187,15.0333251953125,15.427568435668945,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
99,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z099.png,0.0,54.85438621495274,0.0,52.42951526184871,15.161895751953125,0.10210651159286499,14.942000389099121,15.293999671936035,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
100,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z100.png,0.0,54.85438621495274,0.0,52.42951526184871,15.163050651550293,0.09819314628839493,14.957649230957031,15.368000030517578,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
101,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z101.png,0.0,54.85438621495274,0.0,52.42951526184871,15.355704307556152,0.06253907829523087,15.239973068237305,15.569999694824219,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
102,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z102.png,0.0,54.85438621495274,0.0,52.42951526184871,15.721292495727539,0.06844218820333481,15.574342727661133,15.895711898803711,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
103,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z103.png,0.0,54.85438621495274,0.0,52.42951526184871,16.152080535888672,0.1078663021326065,15.848999977111816,16.367307662963867,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
104,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z104.png,0.0,54.85438621495274,0.0,52.42951526184871,16.452585220336914,0.14965984225273132,16.0939998626709,16.75771141052246,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
105,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z105.png,0.0,54.85438621495274,0.0,52.42951526184871,16.063562393188477,0.28209826350212097,15.425999641418457,16.470703125,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
106,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z106.png,0.0,54.85438621495274,0.0,52.42951526184871,15.684440612792969,0.3637857735157013,15.067000389099121,16.26799964904785,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
107,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z107.png,0.0,54.85438621495274,0.0,52.42951526184871,15.636579513549805,0.358413964509964,14.918000221252441,16.395000457763672,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
108,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z108.png,0.0,54.85438621495274,0.0,52.42951526184871,15.992216110229492,0.36737629771232605,15.22700023651123,16.937999725341797,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
109,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z109.png,0.0,54.85438621495274,0.0,52.42951526184871,16.25528907775879,0.319827675819397,15.689000129699707,17.066999435424805,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
110,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z110.png,0.0,54.85438621495274,0.0,52.42951526184871,16.20491600036621,0.22750712931156158,15.711999893188477,16.961999893188477,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
111,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z111.png,0.0,54.85438621495274,0.0,52.42951526184871,16.30164909362793,0.20554883778095245,15.786999702453613,16.888999938964844,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
112,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z112.png,0.0,54.85438621495274,0.0,52.42951526184871,16.39234161376953,0.17197655141353607,15.949000358581543,16.854000091552734,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
113,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z113.png,0.0,54.85438621495274,0.0,52.42951526184871,16.081106185913086,0.2141757309436798,15.513999938964844,16.650999069213867,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
114,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z114.png,0.0,54.85438621495274,0.0,52.42951526184871,15.89179801940918,0.2508462369441986,15.192999839782715,16.555999755859375,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
115,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z115.png,0.0,54.85438621495274,0.0,52.42951526184871,15.380295753479004,0.3098040521144867,14.74899959564209,16.091999053955078,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
116,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z116.png,0.0,54.85438621495274,0.0,52.42951526184871,15.244643211364746,0.27790823578834534,14.779000282287598,15.892999649047852,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
117,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z117.png,0.0,54.85438621495274,0.0,52.42951526184871,15.230782508850098,0.24466736614704132,14.819999694824219,16.062999725341797,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
118,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z118.png,0.0,54.85438621495274,0.0,52.42951526184871,15.172773361206055,0.19252261519432068,14.857999801635742,15.97599983215332,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
119,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z119.png,0.0,54.85438621495274,0.0,52.42951526184871,15.082987785339355,0.15299564599990845,14.815999984741211,15.57699966430664,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
120,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z120.png,0.0,54.85438621495274,0.0,52.42951526184871,15.149779319763184,0.16347339749336243,14.82800006866455,15.628000259399414,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
121,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z121.png,0.0,54.85438621495274,0.0,52.42951526184871,15.186841011047363,0.17395496368408203,14.79800033569336,15.565999984741211,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
122,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z122.png,0.0,54.85438621495274,0.0,52.42951526184871,15.28574275970459,0.1994514763355255,14.810999870300293,15.640918731689453,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
123,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z123.png,0.0,54.85438621495274,0.0,52.42951526184871,15.51306438446045,0.19514213502407074,14.996999740600586,15.826837539672852,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
124,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z124.png,0.0,54.85438621495274,0.0,52.42951526184871,15.742953300476074,0.15362180769443512,15.28600025177002,15.94567584991455,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
125,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z125.png,0.0,54.85438621495274,0.0,52.42951526184871,15.933097839355469,0.09246166795492172,15.582054138183594,16.055747985839844,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
126,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z126.png,0.0,54.85438621495274,0.0,52.42951526184871,16.018489837646484,0.08617845922708511,15.706000328063965,16.180116653442383,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
127,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z127.png,0.0,54.85438621495274,0.0,52.42951526184871,15.96374225616455,0.20122039318084717,15.402000427246094,16.356000900268555,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
128,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z128.png,0.0,54.85438621495274,0.0,52.42951526184871,16.347103118896484,0.23639483749866486,15.652999877929688,16.733999252319336,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
129,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z129.png,0.0,54.85438621495274,0.0,52.42951526184871,16.906526565551758,0.23071680963039398,16.14900016784668,17.344280242919922,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
130,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z130.png,0.0,54.85438621495274,0.0,52.42951526184871,17.28145980834961,0.19237244129180908,16.655649185180664,17.737333297729492,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
131,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z131.png,0.0,54.85438621495274,0.0,52.42951526184871,17.092365264892578,0.22951161861419678,16.478595733642578,17.525981903076172,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
132,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z132.png,0.0,54.85438621495274,0.0,52.42951526184871,16.50212287902832,0.5649450421333313,15.277999877929688,17.253847122192383,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
133,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z133.png,0.0,54.85438621495274,0.0,52.42951526184871,16.474870681762695,0.5901051759719849,15.234999656677246,17.332181930541992,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
134,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z134.png,0.0,54.85438621495274,0.0,52.42951526184871,16.327049255371094,0.5983233451843262,15.116999626159668,17.216999053955078,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
135,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z135.png,0.0,54.85438621495274,0.0,52.42951526184871,16.16582679748535,0.5993105173110962,15.08899974822998,17.13800048828125,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
136,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z136.png,0.0,54.85438621495274,0.0,52.42951526184871,16.18061065673828,0.5203728079795837,15.217000007629395,17.094999313354492,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
137,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z137.png,0.0,54.85438621495274,0.0,52.42951526184871,16.216211318969727,0.4232884645462036,15.361000061035156,17.009000778198242,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
138,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z138.png,0.0,54.85438621495274,0.0,52.42951526184871,16.188512802124023,0.4141850769519806,15.309000015258789,17.02199935913086,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
139,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z139.png,0.0,54.85438621495274,0.0,52.42951526184871,16.16805648803711,0.4423784911632538,15.182000160217285,17.051559448242188,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
140,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z140.png,0.0,54.85438621495274,0.0,52.42951526184871,16.151874542236328,0.5038193464279175,14.960000038146973,17.130369186401367,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
